Arquivo,Tamanho (KB),Data Modificação
TG103_103001_67111_01803_103_20251219112226_91.13.BIN,81.45,19/12/2025 11:23
TG103_103001_67111_01804_103_20251219174711_91.13.BIN,144.85,19/12/2025 17:46
TG103_103001_67111_01805_103_20251219234759_91.13.BIN,170.83,19/12/2025 23:50
TG103_103002_67032_01731_103_20251219155415_91.13.BIN,78.42,19/12/2025 15:54
TG103_103002_67032_01732_103_20251219173758_91.13.BIN,9.64,19/12/2025 17:37
TG103_103002_67032_01733_103_20251219234250_91.13.BIN,130.99,19/12/2025 23:45
