Arquivo,Tamanho (KB),Data Modificação
TG103_103001_67111_02009_103_20260330155100_91.13.BIN,156.76,30/03/2026 15:52
TG103_103001_67111_02010_103_20260330174814_91.13.BIN,48.20,30/03/2026 17:48
TG103_103001_67111_02011_103_20260330234907_91.13.BIN,93.52,30/03/2026 23:49
TG103_103002_67032_01933_103_20260330112532_91.13.BIN,97.05,30/03/2026 11:28
TG103_103002_67032_01934_103_20260330151516_91.13.BIN,31.23,30/03/2026 15:16
TG103_103002_67032_01935_103_20260330215010_91.13.BIN,121.84,30/03/2026 21:50
