Arquivo,Tamanho (KB),Data Modificação
TG103_103001_67111_01939_103_20260226112805_91.13.BIN,99.04,26/02/2026 11:28
TG103_103001_67111_01940_103_20260226154014_91.13.BIN,2.74,26/02/2026 15:41
TG103_103001_67111_01941_103_20260226154133_91.13.BIN,2.57,26/02/2026 15:41
TG103_103001_67111_01942_103_20260226214827_91.13.BIN,132.39,26/02/2026 21:48
TG103_103002_67032_01867_103_20260226174857_91.13.BIN,174.49,26/02/2026 17:49
TG103_103002_67032_01868_103_20260226235008_91.13.BIN,61.06,26/02/2026 23:51
