Arquivo,Tamanho (KB),Data Modificação
TG103_103001_67111_01789_103_20251213115410_91.13.BIN,65.67,13/12/2025 11:54
TG103_103001_67111_01790_103_20251213235130_91.13.BIN,184.51,13/12/2025 23:51
TG103_103002_67032_01717_103_20251213180649_91.13.BIN,118.99,13/12/2025 18:08
TG103_103002_67032_01718_103_20251213234210_91.13.BIN,127.49,13/12/2025 23:41
